doi,urls,positions
10.5281/zenodo.10015707,https://github.com/ateucher/lutz/tree/v0.3.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015708,https://github.com/chloewhicker/E3SM/tree/archive/cwhicker/elm-snicaradv4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015709,https://github.com/chloewhicker/E3SM/tree/archive/cwhicker/elm-snicaradv4,metadata.related_identifiers[0].identifier
10.5281/zenodo.1001571,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-csv-export-widget/1.9.0-4.6.1-142631,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015710,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.12,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015711,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.12,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015712,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.11,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015713,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.11,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015714,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.15,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015715,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015716,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2.1-8.11-neural,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015717,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.14,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015718,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.16,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015719,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.17,metadata.related_identifiers[0].identifier
10.5281/zenodo.1001572,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-csv-export-widget/1.9.0-4.6.1-142631,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015721,https://github.com/coq-tactician/coq-tactician/tree/1.0-beta2-8.15,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015722,"https://github.com/ronisbr/PrettyTables.jl/compare/v2.3.2...v2.4.0, https://github.com/ronisbr/PrettyTables.jl/tree/v2.4.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10015723,"https://github.com/ronisbr/PrettyTables.jl/compare/v2.2.7...v2.2.8, https://github.com/ronisbr/PrettyTables.jl/tree/v2.2.8","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10015724,"https://ror.org/01h531d29, https://ror.org/0517h6h17","metadata.notes, metadata.notes"
10.5281/zenodo.10015725,"https://ror.org/01h531d29, https://ror.org/0517h6h17","metadata.notes, metadata.notes"
10.5281/zenodo.1001573,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/ecological-engine-geospatial-extensions/1.5.0-4.6.1-151494,metadata.related_identifiers[2].identifier
10.5281/zenodo.1001574,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/ecological-engine-geospatial-extensions/1.5.0-4.6.1-151494,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015749,"https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/47, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/50, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/46, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/51, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/52, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/38, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/53, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/55, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/34, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/60, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/57, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/59, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/58, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/compare/v1.3.0...v1.4.0, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/tree/v1.4.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1001575,https://github.com/gcube-team/gcube-releases/tree/master/data-access/tree-manager-framework/3.0.1-4.6.1-125723,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015750,"https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/16, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/18, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/17, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/19, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/20, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/pull/20, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/compare/v1.1.2...v1.2.0, https://github.com/opensciencegrid/xrootd-monitoring-shoveler/tree/v1.2.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1001576,https://github.com/gcube-team/gcube-releases/tree/master/data-access/tree-manager-framework/3.0.1-4.6.1-125723,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015761,https://gitlab.com/pe-software/pelib,metadata.custom.code:codeRepository
10.5281/zenodo.1001577,https://github.com/gcube-team/gcube-releases/tree/master/data-access/irmng-spd-plugin/1.7.0-4.6.1-142406,metadata.related_identifiers[1].identifier
10.5281/zenodo.10015774,https://github.com/xoopR/distr6/tree/v1.8.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10015777,"https://github.com/stanford-futuredata/megablocks/pull/31, https://github.com/stanford-futuredata/megablocks/compare/v0.3.2...v0.3.3, https://github.com/stanford-futuredata/megablocks/tree/v0.3.3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1001578,https://github.com/gcube-team/gcube-releases/tree/master/data-access/irmng-spd-plugin/1.7.0-4.6.1-142406,metadata.related_identifiers[1].identifier
10.5281/zenodo.10015786,"https://github.com/noisepy/NoisePy/pull/243, https://github.com/noisepy/NoisePy/pull/244, https://github.com/noisepy/NoisePy/pull/246, https://github.com/noisepy/NoisePy/compare/v0.9.79...v0.9.81, https://github.com/noisepy/NoisePy/tree/v0.9.81","metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1001579,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/species-discovery/3.9.1-4.6.1-146555,metadata.related_identifiers[1].identifier
10.5281/zenodo.10015794,"https://github.com/EuroGO-SHIP/AtlantOS_QC/compare/v1.6.0...v1.7.0, https://github.com/EuroGO-SHIP/AtlantOS_QC/compare/v1.4.0...v1.7.0, https://github.com/EuroGO-SHIP/AtlantOS_QC/tree/v1.7.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10015795,"https://eurogo-ship.eu/, https://eurogo-ship.eu/","metadata.description, metadata.notes"
10.5281/zenodo.1001580,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/species-discovery/3.9.1-4.6.1-146555,metadata.related_identifiers[1].identifier
10.5281/zenodo.1001581,https://github.com/gcube-team/gcube-releases/tree/master/information-system/discovery-client/1.0.1-4.6.1-125857,metadata.related_identifiers[2].identifier
10.5281/zenodo.10015814,https://github.com/bioimage-io/spec-bioimage-io/tree/v0.4.9post4,metadata.related_identifiers[0].identifier
